Geography Id,Type,Name,Variable,Variable Description,Data Collection Period,Data Collection End Date,Sex,Age,Educational Attainment,HS Diploma,College Degree,Population Estimate,Change Rate,Location
1400000US19019950500,tract,"Census Tract 9505, Buchanan County, Iowa",B15001_058E,Female - 25 to 34 years - Bachelor's degree,2014-2018,12/31/2018,Female,25 to 34 years,Bachelors Degree,Yes,Yes,67,0.40,POINT (-91.8737423 42.4666914),1400000US19019950500-2018-B15001_058E
1400000US19113000207,tract,"Census Tract 2.07, Linn County, Iowa",B15001_045E,Female - 18 to 24 years - Less than 9th grade,2014-2018,12/31/2018,Female,18 to 24 years,Less than 9th Grade,No,No,38,-0.28,POINT (-91.652887 42.03696),1400000US19113000207-2018-B15001_045E
1400000US19055950100,tract,"Census Tract 9501, Delaware County, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2014-2018,12/31/2018,Female,25 to 34 years,Less than 9th Grade,No,No,0,,POINT (-91.2573516 42.5454248),1400000US19055950100-2018-B15001_053E
1400000US19153010600,tract,"Census Tract 106, Polk County, Iowa",B15001_043E,Female,2014-2018,12/31/2018,Female,All,Any,NA,NA,3590,0.13,POINT (-93.539273 41.6541068),1400000US19153010600-2018-B15001_043E
1400000US19197680100,tract,"Census Tract 6801, Wright County, Iowa",B15001_048E,Female - 18 to 24 years - Some college no degree,2014-2018,12/31/2018,Female,18 to 24 years,Some College - No Degree,Yes,No,4,-0.75,POINT (-93.7246244 42.8558693),1400000US19197680100-2018-B15001_048E
1400000US19061000702,tract,"Census Tract 7.02, Dubuque County, Iowa",B15001_054E,Female - 25 to 34 years - 9th to 12th grade no diploma,2014-2018,12/31/2018,Female,25 to 34 years,9th to 12th Grade - No Diploma,No,No,4,-0.64,POINT (-90.6777129 42.4951057),1400000US19061000702-2018-B15001_054E
1400000US19193000200,tract,"Census Tract 2, Woodbury County, Iowa",B15001_045E,Female - 18 to 24 years - Less than 9th grade,2014-2018,12/31/2018,Female,18 to 24 years,Less than 9th Grade,No,No,0,,POINT (-96.3693808 42.5450991),1400000US19193000200-2018-B15001_045E
1400000US19163011000,tract,"Census Tract 110, Scott County, Iowa",B15001_046E,Female - 18 to 24 years - 9th to 12th grade no diploma,2014-2018,12/31/2018,Female,18 to 24 years,9th to 12th Grade - No Diploma,No,No,0,-1.00,POINT (-90.6139664 41.5061918),1400000US19163011000-2018-B15001_046E
1400000US19045000700,tract,"Census Tract 7, Clinton County, Iowa",B15001_051E,Female - 18 to 24 years - Graduate or professional degree,2014-2018,12/31/2018,Female,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-90.1961792 41.8853258),1400000US19045000700-2018-B15001_051E
1400000US19019950100,tract,"Census Tract 9501, Buchanan County, Iowa",B15001_059E,Female - 25 to 34 years - Graduate or professional degree,2014-2018,12/31/2018,Female,25 to 34 years,Graduate or Professional Degree,Yes,Yes,5,,POINT (-91.74093 42.5494905),1400000US19019950100-2018-B15001_059E
1400000US19017004600,tract,"Census Tract 46, Bremer County, Iowa",B15001_054E,Female - 25 to 34 years - 9th to 12th grade no diploma,2014-2018,12/31/2018,Female,25 to 34 years,9th to 12th Grade - No Diploma,No,No,20,4.00,POINT (-92.4406369 42.6780053),1400000US19017004600-2018-B15001_054E
1400000US19129040201,tract,"Census Tract 402.01, Mills County, Iowa",B15001_051E,Female - 18 to 24 years - Graduate or professional degree,2014-2018,12/31/2018,Female,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-95.7576673 40.9943377),1400000US19129040201-2018-B15001_051E
1400000US19089960200,tract,"Census Tract 9602, Howard County, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2014-2018,12/31/2018,Female,25 to 34 years,Less than 9th Grade,No,No,0,-1.00,POINT (-92.1975694 43.3570861),1400000US19089960200-2018-B15001_053E
1400000US19065080600,tract,"Census Tract 806, Fayette County, Iowa",B15001_049E,Female - 18 to 24 years - Associate's degree,2014-2018,12/31/2018,Female,18 to 24 years,Associates Degree,Yes,Yes,14,1.80,POINT (-91.710413 42.998555),1400000US19065080600-2018-B15001_049E
1400000US19153000704,tract,"Census Tract 7.04, Polk County, Iowa",B15001_060E,Female - 35 to 44 years,2014-2018,12/31/2018,Female,35 to 44 years,Any,NA,NA,213,0.05,POINT (-93.6718796 41.6373436),1400000US19153000704-2018-B15001_060E
1400000US19167070600,tract,"Census Tract 706, Sioux County, Iowa",B15001_047E,Female - 18 to 24 years - High school graduate (includes equivalency),2014-2018,12/31/2018,Female,18 to 24 years,High School Diploma or Equivalent,Yes,No,1,0.00,POINT (-96.0567488 43.0045118),1400000US19167070600-2018-B15001_047E
1400000US19173180300,tract,"Census Tract 1803, Taylor County, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2014-2018,12/31/2018,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,7,-0.59,POINT (-94.8015197 40.7478132),1400000US19173180300-2018-B15001_055E
1400000US19163013100,tract,"Census Tract 131, Scott County, Iowa",B15001_044E,Female - 18 to 24 years,2014-2018,12/31/2018,Female,18 to 24 years,Any,NA,NA,84,0.58,POINT (-90.535673 41.5323139),1400000US19163013100-2018-B15001_044E
1400000US19125030600,tract,"Census Tract 306, Marion County, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2014-2018,12/31/2018,Female,25 to 34 years,Less than 9th Grade,No,No,0,,POINT (-93.233485 41.2426541),1400000US19125030600-2018-B15001_053E
1400000US19045000800,tract,"Census Tract 8, Clinton County, Iowa",B15001_043E,Female,2014-2018,12/31/2018,Female,All,Any,NA,NA,1850,-0.12,POINT (-90.3381482 41.7825477),1400000US19045000800-2018-B15001_043E
1400000US19013002800,tract,"Census Tract 28, Black Hawk County, Iowa",B15001_056E,Female - 25 to 34 years - Some college no degree,2014-2018,12/31/2018,Female,25 to 34 years,Some College - No Degree,Yes,No,42,2.00,POINT (-92.1273342 42.479723),1400000US19013002800-2018-B15001_056E
1400000US19073080200,tract,"Census Tract 802, Greene County, Iowa",B15001_057E,Female - 25 to 34 years - Associate's degree,2014-2018,12/31/2018,Female,25 to 34 years,Associates Degree,Yes,Yes,13,-0.72,POINT (-94.3251979 42.0417264),1400000US19073080200-2018-B15001_057E
1400000US19061000802,tract,"Census Tract 8.02, Dubuque County, Iowa",B15001_048E,Female - 18 to 24 years - Some college no degree,2014-2018,12/31/2018,Female,18 to 24 years,Some College - No Degree,Yes,No,51,1.83,POINT (-90.7041962 42.4799537),1400000US19061000802-2018-B15001_048E
1400000US19013000800,tract,"Census Tract 8, Black Hawk County, Iowa",B15001_049E,Female - 18 to 24 years - Associate's degree,2014-2018,12/31/2018,Female,18 to 24 years,Associates Degree,Yes,Yes,8,0.14,POINT (-92.2830698 42.4868469),1400000US19013000800-2018-B15001_049E
1400000US19129040201,tract,"Census Tract 402.01, Mills County, Iowa",B15001_060E,Female - 35 to 44 years,2014-2018,12/31/2018,Female,35 to 44 years,Any,NA,NA,144,-0.06,POINT (-95.7576673 40.9943377),1400000US19129040201-2018-B15001_060E
1400000US19113001900,tract,"Census Tract 19, Linn County, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2014-2018,12/31/2018,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,35,0.52,POINT (-91.6606193 41.983843),1400000US19113001900-2018-B15001_055E
1400000US19141490200,tract,"Census Tract 4902, O'Brien County, Iowa",B15001_059E,Female - 25 to 34 years - Graduate or professional degree,2014-2018,12/31/2018,Female,25 to 34 years,Graduate or Professional Degree,Yes,Yes,1,-0.86,POINT (-95.734492 43.1180767),1400000US19141490200-2018-B15001_059E
1400000US19193001000,tract,"Census Tract 10, Woodbury County, Iowa",B15001_052E,Female - 25 to 34 years,2014-2018,12/31/2018,Female,25 to 34 years,Any,NA,NA,200,1.20,POINT (-96.4061674 42.5155743),1400000US19193001000-2018-B15001_052E
1400000US19061000400,tract,"Census Tract 4, Dubuque County, Iowa",B15001_052E,Female - 25 to 34 years,2014-2018,12/31/2018,Female,25 to 34 years,Any,NA,NA,280,0.16,POINT (-90.6673966 42.5310581),1400000US19061000400-2018-B15001_052E
1400000US19091970100,tract,"Census Tract 9701, Humboldt County, Iowa",B15001_060E,Female - 35 to 44 years,2014-2018,12/31/2018,Female,35 to 44 years,Any,NA,NA,148,0.19,POINT (-94.1076648 42.7710515),1400000US19091970100-2018-B15001_060E
1400000US19103001802,tract,"Census Tract 18.02, Johnson County, Iowa",B15001_061E,Female - 35 to 44 years - Less than 9th grade,2014-2018,12/31/2018,Female,35 to 44 years,Less than 9th Grade,No,No,9,,POINT (-91.5242066 41.6366549),1400000US19103001802-2018-B15001_061E
1400000US19071970200,tract,"Census Tract 9702, Fremont County, Iowa",B15001_044E,Female - 18 to 24 years,2014-2018,12/31/2018,Female,18 to 24 years,Any,NA,NA,90,-0.12,POINT (-95.6444016 40.7961133),1400000US19071970200-2018-B15001_044E
1400000US19061000400,tract,"Census Tract 4, Dubuque County, Iowa",B15001_045E,Female - 18 to 24 years - Less than 9th grade,2014-2018,12/31/2018,Female,18 to 24 years,Less than 9th Grade,No,No,0,-1.00,POINT (-90.6673966 42.5310581),1400000US19061000400-2018-B15001_045E
1400000US19017004200,tract,"Census Tract 42, Bremer County, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2014-2018,12/31/2018,Female,18 to 24 years,Bachelors Degree,Yes,Yes,20,0.05,POINT (-92.4929681 42.7114473),1400000US19017004200-2018-B15001_050E
1400000US19187000600,tract,"Census Tract 6, Webster County, Iowa",B15001_043E,Female,2014-2018,12/31/2018,Female,All,Any,NA,NA,1643,-0.18,POINT (-94.1708474 42.4945734),1400000US19187000600-2018-B15001_043E
1400000US19193001300,tract,"Census Tract 13, Woodbury County, Iowa",B15001_045E,Female - 18 to 24 years - Less than 9th grade,2014-2018,12/31/2018,Female,18 to 24 years,Less than 9th Grade,No,No,13,-0.63,POINT (-96.4058015 42.5059926),1400000US19193001300-2018-B15001_045E
1400000US19073080200,tract,"Census Tract 802, Greene County, Iowa",B15001_051E,Female - 18 to 24 years - Graduate or professional degree,2014-2018,12/31/2018,Female,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-94.3251979 42.0417264),1400000US19073080200-2018-B15001_051E
1400000US19153010405,tract,"Census Tract 104.05, Polk County, Iowa",B15001_047E,Female - 18 to 24 years - High school graduate (includes equivalency),2014-2018,12/31/2018,Female,18 to 24 years,High School Diploma or Equivalent,Yes,No,163,0.18,POINT (-93.7267577 41.6257384),1400000US19153010405-2018-B15001_047E
1400000US19163013705,tract,"Census Tract 137.05, Scott County, Iowa",B15001_054E,Female - 25 to 34 years - 9th to 12th grade no diploma,2014-2018,12/31/2018,Female,25 to 34 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-90.4919044 41.5582491),1400000US19163013705-2018-B15001_054E
1400000US19189680200,tract,"Census Tract 6802, Winnebago County, Iowa",B15001_052E,Female - 25 to 34 years,2014-2018,12/31/2018,Female,25 to 34 years,Any,NA,NA,129,-0.12,POINT (-93.8418884 43.3788872),1400000US19189680200-2018-B15001_052E
1400000US19087970300,tract,"Census Tract 9703, Henry County, Iowa",B15001_051E,Female - 18 to 24 years - Graduate or professional degree,2014-2018,12/31/2018,Female,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-91.5688913 40.9717202),1400000US19087970300-2018-B15001_051E
1400000US19113000700,tract,"Census Tract 7, Linn County, Iowa",B15001_056E,Female - 25 to 34 years - Some college no degree,2014-2018,12/31/2018,Female,25 to 34 years,Some College - No Degree,Yes,No,54,-0.50,POINT (-91.6343343 42.0212212),1400000US19113000700-2018-B15001_056E
1400000US19179960500,tract,"Census Tract 9605, Wapello County, Iowa",B15001_049E,Female - 18 to 24 years - Associate's degree,2014-2018,12/31/2018,Female,18 to 24 years,Associates Degree,Yes,Yes,0,,POINT (-92.3933362 41.0046153),1400000US19179960500-2018-B15001_049E
1400000US19155021702,tract,"Census Tract 217.02, Pottawattamie County, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2014-2018,12/31/2018,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,23,0.35,POINT (-95.3162626 41.2376161),1400000US19155021702-2018-B15001_055E
1400000US19187000100,tract,"Census Tract 1, Webster County, Iowa",B15001_056E,Female - 25 to 34 years - Some college no degree,2014-2018,12/31/2018,Female,25 to 34 years,Some College - No Degree,Yes,No,54,-0.14,POINT (-94.1278023 42.527929),1400000US19187000100-2018-B15001_056E
1400000US19029190300,tract,"Census Tract 1903, Cass County, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2014-2018,12/31/2018,Female,18 to 24 years,Bachelors Degree,Yes,Yes,0,-1.00,POINT (-94.8620596 41.2649673),1400000US19029190300-2018-B15001_050E
1400000US19153011027,tract,"Census Tract 110.27, Polk County, Iowa",B15001_045E,Female - 18 to 24 years - Less than 9th grade,2014-2018,12/31/2018,Female,18 to 24 years,Less than 9th Grade,No,No,0,-1.00,POINT (-93.7648537 41.5564266),1400000US19153011027-2018-B15001_045E
1400000US19041080400,tract,"Census Tract 804, Clay County, Iowa",B15001_051E,Female - 18 to 24 years - Graduate or professional degree,2014-2018,12/31/2018,Female,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-95.2794692 43.0761415),1400000US19041080400-2018-B15001_051E
1400000US19123950600,tract,"Census Tract 9506, Mahaska County, Iowa",B15001_045E,Female - 18 to 24 years - Less than 9th grade,2014-2018,12/31/2018,Female,18 to 24 years,Less than 9th Grade,No,No,0,,POINT (-92.6578232 41.3093208),1400000US19123950600-2018-B15001_045E
1400000US19039960100,tract,"Census Tract 9601, Clarke County, Iowa",B15001_061E,Female - 35 to 44 years - Less than 9th grade,2014-2018,12/31/2018,Female,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-93.7665931 41.0341873),1400000US19039960100-2018-B15001_061E
1400000US19033950600,tract,"Census Tract 9506, Cerro Gordo County, Iowa",B15001_049E,Female - 18 to 24 years - Associate's degree,2014-2018,12/31/2018,Female,18 to 24 years,Associates Degree,Yes,Yes,11,2.67,POINT (-93.3100347 43.2058832),1400000US19033950600-2018-B15001_049E
1400000US19163010900,tract,"Census Tract 109, Scott County, Iowa",B15001_046E,Female - 18 to 24 years - 9th to 12th grade no diploma,2014-2018,12/31/2018,Female,18 to 24 years,9th to 12th Grade - No Diploma,No,No,10,,POINT (-90.5867621 41.5197388),1400000US19163010900-2018-B15001_046E
1400000US19155021400,tract,"Census Tract 214, Pottawattamie County, Iowa",B15001_052E,Female - 25 to 34 years,2014-2018,12/31/2018,Female,25 to 34 years,Any,NA,NA,180,-0.06,POINT (-95.8490852 41.4315171),1400000US19155021400-2018-B15001_052E
1400000US19079960100,tract,"Census Tract 9601, Hamilton County, Iowa",B15001_060E,Female - 35 to 44 years,2014-2018,12/31/2018,Female,35 to 44 years,Any,NA,NA,140,1.09,POINT (-93.7552837 42.4793374),1400000US19079960100-2018-B15001_060E
1400000US19155021502,tract,"Census Tract 215.02, Pottawattamie County, Iowa",B15001_060E,Female - 35 to 44 years,2014-2018,12/31/2018,Female,35 to 44 years,Any,NA,NA,152,0.05,POINT (-95.2999093 41.4566794),1400000US19155021502-2018-B15001_060E
1400000US19021960500,tract,"Census Tract 9605, Buena Vista County, Iowa",B15001_056E,Female - 25 to 34 years - Some college no degree,2014-2018,12/31/2018,Female,25 to 34 years,Some College - No Degree,Yes,No,78,0.70,POINT (-95.2392596 42.6585602),1400000US19021960500-2018-B15001_056E
1400000US19113000600,tract,"Census Tract 6, Linn County, Iowa",B15001_051E,Female - 18 to 24 years - Graduate or professional degree,2014-2018,12/31/2018,Female,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-91.6117365 42.0193178),1400000US19113000600-2018-B15001_051E
1400000US19173180200,tract,"Census Tract 1802, Taylor County, Iowa",B15001_054E,Female - 25 to 34 years - 9th to 12th grade no diploma,2014-2018,12/31/2018,Female,25 to 34 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-94.5917491 40.6526928),1400000US19173180200-2018-B15001_054E
1400000US19145490300,tract,"Census Tract 4903, Page County, Iowa",B15001_058E,Female - 25 to 34 years - Bachelor's degree,2014-2018,12/31/2018,Female,25 to 34 years,Bachelors Degree,Yes,Yes,27,0.04,POINT (-95.374898 40.7466946),1400000US19145490300-2018-B15001_058E
1400000US19163011100,tract,"Census Tract 111, Scott County, Iowa",B15001_047E,Female - 18 to 24 years - High school graduate (includes equivalency),2014-2018,12/31/2018,Female,18 to 24 years,High School Diploma or Equivalent,Yes,No,72,5.00,POINT (-90.6078474 41.5355049),1400000US19163011100-2018-B15001_047E
1400000US19061010104,tract,"Census Tract 101.04, Dubuque County, Iowa",B15001_062E,Female - 35 to 44 years - 9th to 12th grade no diploma,2014-2018,12/31/2018,Female,35 to 44 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-90.7626345 42.4725078),1400000US19061010104-2018-B15001_062E
1400000US19045000700,tract,"Census Tract 7, Clinton County, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2014-2018,12/31/2018,Female,18 to 24 years,Bachelors Degree,Yes,Yes,10,,POINT (-90.1961792 41.8853258),1400000US19045000700-2018-B15001_050E
1400000US19155031602,tract,"Census Tract 316.02, Pottawattamie County, Iowa",B15001_083E,Female - 65 years and over - Graduate or professional degree,2013-2017,12/31/2017,Female,65 years and over,Graduate or Professional Degree,Yes,Yes,15,-0.21,POINT (-95.7844809 41.2232199),1400000US19155031602-2017-B15001_083E
1400000US19123950500,tract,"Census Tract 9505, Mahaska County, Iowa",B15001_043E,Female,2014-2018,12/31/2018,Female,All,Any,NA,NA,1331,-0.09,POINT (-92.6234444 41.280689),1400000US19123950500-2018-B15001_043E
1400000US19013001702,tract,"Census Tract 17.02, Black Hawk County, Iowa",B15001_062E,Female - 35 to 44 years - 9th to 12th grade no diploma,2014-2018,12/31/2018,Female,35 to 44 years,9th to 12th Grade - No Diploma,No,No,59,4.36,POINT (-92.3475243 42.5356127),1400000US19013001702-2018-B15001_062E
